"Feature.ID","Feature.Name","Feature.Class","wt_rep_1","wt_rep_2","piwi_rep_1","piwi_rep_2"
"Gene:WBGene00171500","21ur-13297, C54D2.7","piRNA",0,0,0,0
"Gene:WBGene00171501","21ur-7433, Y51H4A.740","piRNA",0,0,0,0
"Gene:WBGene00171502","21ur-7802, Y73F8A.913","piRNA",4,0,0,0
"Gene:WBGene00171503","21ur-11046, Y73F8A.914","piRNA",0,0,0,0
"Gene:WBGene00171504","21ur-13780, H16O14.51","piRNA",0,0,0,0
"Gene:WBGene00171505","21ur-11653, ZC513.13","piRNA",0,0,0,0
"Gene:WBGene00171506","21ur-10806, Y105C5B.1130","piRNA",0,0,0,0
"Gene:WBGene00171507","21ur-15304, F52B11.77","piRNA",24.75,58.5,0.25,0
"Gene:WBGene00171508","21ur-10566, H25K10.113","piRNA",1,3,0,0
"Gene:WBGene00171509","21ur-13000, Y51H4A.741","piRNA",1.5,6,0,0
"Gene:WBGene00171510","21ur-8213, Y105C5A.1009","piRNA",0,0,0,0
"Gene:WBGene00171511","21ur-13575, Y116A8C.366","piRNA",0,1,0,0
"Gene:WBGene00171512","21ur-15567, Y54F10BM.17","piRNA",0,0,0,0
"Gene:WBGene00171513","21ur-9393, Y105C5B.1131","piRNA",0,0,0,0
"Gene:WBGene00171514","21ur-11353, Y57G11C.912","piRNA",0.5,4,0,0
"Gene:WBGene00171515","21ur-12974, Y37A1B.277","piRNA",0,0,0,0
"Gene:WBGene00171516","21ur-11348, Y105C5B.1132","piRNA",0,0,0,0
"Gene:WBGene00171517","21ur-6718, T06A10.84","piRNA",4,5,0,0
"Gene:WBGene00171518","21ur-8244, C35D6.97","piRNA",13,17,0,0
"Gene:WBGene00171519","21ur-12590, F38C2.71","piRNA",0,0,0,0
"Gene:WBGene00171520","21ur-5734, Y105C5B.1133","piRNA",5,0,0,0
"Gene:WBGene00171521","21ur-15281, C09B9.63","piRNA",0,0,0,0
"Gene:WBGene00171522","21ur-13718, C27H2.93","piRNA",0,0,0,0
"Gene:WBGene00171523","21ur-7299, Y57G11C.913","piRNA",19,27,0.5,0.5
"Gene:WBGene00171524","21ur-14756, R09H10.10","piRNA",0,0,0,0
"Gene:WBGene00171525","21ur-11893, F46G10.8","piRNA",0,0,0,0
"Gene:WBGene00171526","21ur-7583, H32C10.71","piRNA",0,0,0,0
"Gene:WBGene00171527","21ur-9687, Y51H4A.742","piRNA",1.33,1.67,0,0
"Gene:WBGene00171528","21ur-7414, Y37A1B.278","piRNA",0,0,0,0
"Gene:WBGene00171529","21ur-13692, C09B9.64","piRNA",0,0,0,0
"Gene:WBGene00171530","21ur-9282, C31H1.69","piRNA",22.5,39.5,0.5,1.5
"Gene:WBGene00171531","21ur-8891, C35D6.98","piRNA",3,2,0,0
"Gene:WBGene00171532","21ur-9893, B0273.88","piRNA",0,1,0,0
"Gene:WBGene00171533","21ur-8038, Y73F8A.915","piRNA",0,0,0,0
"Gene:WBGene00171534","21ur-11004, F13G11.112","piRNA",0,0,0,0
"Gene:WBGene00171535","21ur-6189, C27H2.94","piRNA",0,0,0,0
"Gene:WBGene00171536","21ur-6408, Y41E3.390","piRNA",13,13,0,0
"Gene:WBGene00171537","21ur-8178, Y105C5A.1010","piRNA",0,0,0,0
"Gene:WBGene00171538","21ur-14866, Y73F8A.916","piRNA",0,0,0,0
"Gene:WBGene00171539","21ur-14100, C11D2.73","piRNA",0,0,0,0
"Gene:WBGene00171540","21ur-13097, Y51H4A.743","piRNA",1.33,3.33,0,0
"Gene:WBGene00171541","21ur-5655, Y37A1B.279","piRNA",1,2,3,0
"Gene:WBGene00171542","21ur-11065, Y9C9A.82","piRNA",0,0,0,0
"Gene:WBGene00171543","21ur-14225, Y41E3.391","piRNA",9,20.5,0,0
"Gene:WBGene00171544","21ur-12424, Y105C5B.1134","piRNA",0,0,0,0
"Gene:WBGene00171545","21ur-6867, H25K10.114","piRNA",12,15,0,0
"Gene:WBGene00171546","21ur-8761, Y57G11B.190","piRNA",22,54,1,0
"Gene:WBGene00171547","21ur-13272, Y51H4A.744","piRNA",140,195,1.5,2.5
"Gene:WBGene00171548","21ur-12281, C46G7.87","piRNA",1,1,0,0
"Gene:WBGene00171549","21ur-10611, AC7.53","piRNA",2.5,1.5,0,0
"Gene:WBGene00171550","21ur-7827, M03D4.60","piRNA",5,13,0,0
"Gene:WBGene00171551","21ur-7997, Y105C5A.1011","piRNA",0,0.5,0,0
"Gene:WBGene00171552","21ur-9060, B0273.89","piRNA",0,1,0,0
"Gene:WBGene00171553","21ur-8041, Y73F8A.917","piRNA",0,0,0,0
"Gene:WBGene00171554","21ur-13857, Y105C5A.1012","piRNA",0,1,0,0
"Gene:WBGene00171555","21ur-7123, AC7.54","piRNA",6,4,0,0.5
"Gene:WBGene00171556","21ur-10946, Y67A10A.272","piRNA",0,0,0,0
"Gene:WBGene00171557","21ur-12849, Y41E3.392","piRNA",4,3,0,0
"Gene:WBGene00171558","21ur-6524, Y57G11C.914","piRNA",4,24,0,1
"Gene:WBGene00171559","21ur-6898, C31H1.70","piRNA",14,8,0,1
"Gene:WBGene00171560","21ur-12036, Y116A8C.367","piRNA",394.5,572,3,3.5
"Gene:WBGene00171561","21ur-8593, Y105C5A.1013","piRNA",0,0,0,0
"Gene:WBGene00171562","21ur-11897, F52B11.78","piRNA",2,1,0,0
"Gene:WBGene00171563","21ur-6286, Y105C5B.1135","piRNA",0.5,0,0,0
"Gene:WBGene00171564","21ur-6711, Y105C5B.1136","piRNA",0,0,0,0
"Gene:WBGene00171565","21ur-14043, AC7.55","piRNA",0,0,0,0
"Gene:WBGene00171566","21ur-12452, C39H7.52","piRNA",0,0,0,0
"Gene:WBGene00171567","21ur-8396, Y17G9A.67","piRNA",2,2,0,0
"Gene:WBGene00171568","21ur-9650, Y67A10A.273","piRNA",0,0,0,0
"Gene:WBGene00171569","21ur-10988, Y105C5A.1014","piRNA",0,1,0,0
"Gene:WBGene00171570","21ur-5741, Y116A8C.368","piRNA",1,4,0,0
"Gene:WBGene00171571","21ur-9762, C06G3.14","piRNA",0,0,0,0
"Gene:WBGene00171572","21ur-8183, Y41E3.393","piRNA",3.33,2.33,0,0
"Gene:WBGene00171573","21ur-14623, Y105C5B.1137","piRNA",0,0,0,0
"Gene:WBGene00171574","21ur-8354, Y37A1B.280","piRNA",178,293,0.5,3
"Gene:WBGene00171575","21ur-10136, Y57G11C.915","piRNA",11,20.5,0,0
"Gene:WBGene00171576","21ur-10392, F29G9.8","piRNA",0,0,0,0
"Gene:WBGene00171577","21ur-15370, W01C9.8","piRNA",0,0,0,0
"Gene:WBGene00171578","21ur-14761, Y57G11C.916","piRNA",1,0,0,0
"Gene:WBGene00171579","21ur-15431, Y73C8B.6","piRNA",0,0,0,0
"Gene:WBGene00171580","21ur-7292, Y57G11B.191","piRNA",52,88,2,1
"Gene:WBGene00171581","21ur-14945, Y57G11A.176","piRNA",1,2,0,0
"Gene:WBGene00171582","21ur-13240, C49C3.18","piRNA",0,1,0,0
"Gene:WBGene00171583","21ur-14598, H32C10.72","piRNA",0,0,0,0
"Gene:WBGene00171584","21ur-9495, Y4C6A.48","piRNA",0,0,0,0
"Gene:WBGene00171585","21ur-15002, Y57G11C.917","piRNA",0.5,4.5,0,0
"Gene:WBGene00171586","21ur-13245, C11D2.74","piRNA",0,0,0,0
"Gene:WBGene00171587","21ur-7615, Y73F8A.918","piRNA",3,0,0,0
"Gene:WBGene00171588","21ur-7696, C35D6.99","piRNA",3,0,0,0
"Gene:WBGene00171589","21ur-13996, Y73F8A.919","piRNA",8.25,9.75,0.25,0
"Gene:WBGene00171590","21ur-9326, T06A10.85","piRNA",0,0,0,0
"Gene:WBGene00171591","21ur-10544, Y4C6A.49","piRNA",3,2,0,0
"Gene:WBGene00171592","21ur-6250, Y105C5A.1015","piRNA",5.5,9.5,0.5,0
"Gene:WBGene00171593","21ur-12206, Y41E3.394","piRNA",0,0,0,0
"Gene:WBGene00171594","21ur-13533, C47A4.116","piRNA",25.5,37.5,1,0
"Gene:WBGene00171595","21ur-12760, Y41E3.395","piRNA",11.75,14.5,0,0
"Gene:WBGene00171596","21ur-15518, Y17G9A.68","piRNA",0,0,0,0
"Gene:WBGene00171597","21ur-8268, Y67A10A.274","piRNA",1,11,0,0
"Gene:WBGene00171598","21ur-8018, Y7A9A.67","piRNA",1,0,0,0
"Gene:WBGene00171599","21ur-6745, B0513.72","piRNA",0,0,0,0
"Gene:WBGene00171600","21ur-7449, LLC1.90","piRNA",3,1,0,0
"Gene:WBGene00171601","21ur-7785, Y116A8C.369","piRNA",1,14,0,0
"Gene:WBGene00171602","21ur-7841, Y105C5B.1138","piRNA",0,0,0,0
"Gene:WBGene00171603","21ur-10386, H04M03.59","piRNA",0,0,0,0
"Gene:WBGene00171604","21ur-14273, F33D4.10","piRNA",0,0,0,0
"Gene:WBGene00171605","21ur-6594, C46G7.88","piRNA",0.5,1.5,0,0
"Gene:WBGene00171606","21ur-12784, R05A10.95","piRNA",696,992.67,8.67,11.67
"Gene:WBGene00171607","21ur-12432, Y105C5A.1016","piRNA",0,0,0,0
"Gene:WBGene00171608","21ur-15558, Y116A8C.370","piRNA",0,0,0,0
"Gene:WBGene00171609","21ur-14697, H12I19.93","piRNA",6,10,0,0
"Gene:WBGene00171610","21ur-15551, Y57G11C.918","piRNA",0,0,0,0
"Gene:WBGene00171611","21ur-12796, Y37A1B.281","piRNA",2,8,0,0
"Gene:WBGene00171612","21ur-14545, Y105C5B.1139","piRNA",7.75,5.75,0,0
"Gene:WBGene00171613","21ur-5697, Y51H4A.745","piRNA",0,0,0,0
"Gene:WBGene00171614","21ur-6963, Y73F8A.920","piRNA",0,0,0,0
"Gene:WBGene00171615","21ur-9969, Y51H4A.746","piRNA",0,0,0,0
"Gene:WBGene00171616","21ur-8603, T28H11.25","piRNA",0,0,0,0
"Gene:WBGene00171617","21ur-13850, T12E12.36","piRNA",0,0,0,0
"Gene:WBGene00171618","21ur-11770, Y116A8A.110","piRNA",0,0,0,0
"Gene:WBGene00171619","21ur-11297, Y51H4A.747","piRNA",1,1,0,0
"Gene:WBGene00171620","21ur-13511, B0513.73","piRNA",1,0,0,0
"Gene:WBGene00171621","21ur-15078, Y38H8A.9","piRNA",0,0,0,0
"Gene:WBGene00171622","21ur-12252, K05G3.5","piRNA",0,0,0,0
"Gene:WBGene00171623","21ur-6519, Y105C5B.1140","piRNA",0.67,0,0,0
"Gene:WBGene00171624","21ur-6803, C27H2.95","piRNA",0,1,0,0
"Gene:WBGene00171625","21ur-13207, B0547.27","piRNA",0,0,0,0
"Gene:WBGene00171626","21ur-15379, K07C5.14","piRNA",0,0,0,0
"Gene:WBGene00171627","21ur-13334, Y51H4A.748","piRNA",0,0,0,0
"Gene:WBGene00171628","21ur-9666, Y57G11C.919","piRNA",0,3,0,0
"Gene:WBGene00171629","21ur-14163, T08B6.48","piRNA",0,0,0,0
"Gene:WBGene00171630","21ur-7420, Y73F8A.921","piRNA",0,0,0,0
"Gene:WBGene00171631","21ur-14131, F38C2.72","piRNA",1,2,0,0
"Gene:WBGene00171632","21ur-6938, R05A10.96","piRNA",0,0,0,0
"Gene:WBGene00171633","21ur-12557, F40D4.15","piRNA",2,6,4,2
"Gene:WBGene00171634","21ur-7388, C27H2.96","piRNA",2,6,0,2
"Gene:WBGene00171635","21ur-6330, Y73F8A.922","piRNA",0.5,0,0,0
"Gene:WBGene00171636","21ur-8453, T06A10.86","piRNA",6,11.5,0,0.5
"Gene:WBGene00171637","21ur-11318, H04M03.60","piRNA",0,0,0,0
"Gene:WBGene00171638","21ur-15097, F11E6.15","piRNA",0,0,0,0
"Gene:WBGene00171639","21ur-7921, T13A10.42","piRNA",0,0,0,0
"Gene:WBGene00171640","21ur-5837, T13A10.43","piRNA",33,29,0,1
"Gene:WBGene00171641","21ur-10012, Y105C5A.1017","piRNA",5,6,0,0
"Gene:WBGene00171642","21ur-13463, Y73F8A.923","piRNA",34,44,1,0
"Gene:WBGene00171643","21ur-5755, Y57G11C.920","piRNA",18,27,0,0
"Gene:WBGene00171644","21ur-8469, Y64G10A.290","piRNA",0,0,0,0
"Gene:WBGene00171645","21ur-5626, Y45F10D.112","piRNA",0,0,0,0
"Gene:WBGene00171646","21ur-7305, Y59E9AL.31","piRNA",6,3,0,0
"Gene:WBGene00171647","21ur-5482, Y4C6A.50","piRNA",0,2,0,0
"Gene:WBGene00171648","21ur-15485, F36D4.8","piRNA",0,0,0,0
"Gene:WBGene00171649","21ur-5636, H16O14.52","piRNA",12,12,0,0
"Gene:WBGene00171650","21ur-5786, Y4C6B.71","piRNA",0,5,0,0
"Gene:WBGene00171651","21ur-9513, Y73F8A.924","piRNA",0,0,0,0
"Gene:WBGene00171652","21ur-10693, M03D4.61","piRNA",0,0,0,0
"Gene:WBGene00171653","21ur-7762, F35D6.16","piRNA",0,0,0,0
"Gene:WBGene00171654","21ur-7642, Y73B6BL.197","piRNA",0,0,0,0
"Gene:WBGene00171655","21ur-6894, Y73F8A.925","piRNA",9,22,0,0
"Gene:WBGene00171656","21ur-11939, H35B03.15","piRNA",0,0,0,0
"Gene:WBGene00171657","21ur-14537, C01B10.31","piRNA",0.5,0,0,0
"Gene:WBGene00171658","21ur-6307, Y57G11B.192","piRNA",32,51,5,0
"Gene:WBGene00171659","21ur-7143, Y57G11C.921","piRNA",2,0,0,0
"Gene:WBGene00171660","21ur-6406, Y105C5A.1018","piRNA",62,148,2,0
"Gene:WBGene00171661","21ur-8159, Y51H4A.749","piRNA",0,0,0,0
"Gene:WBGene00171662","21ur-11595, Y105C5B.1141","piRNA",0,0,0,0
"Gene:WBGene00171663","21ur-15317, C04F12.14","piRNA",0,0,0,0
"Gene:WBGene00171664","21ur-13347, Y73F8A.926","piRNA",3,4,0.5,0
"Gene:WBGene00171665","21ur-7711, Y10G11A.66","piRNA",1.67,3.67,0,0
"Gene:WBGene00171666","21ur-10590, LLC1.91","piRNA",0.5,1.5,0,0
"Gene:WBGene00171667","21ur-15675, Y105C5A.1019","piRNA",0.5,6,0,0
"Gene:WBGene00171668","21ur-14337, Y43D4A.126","piRNA",0.33,0,0,0
"Gene:WBGene00171669","21ur-15105, Y67A10A.275","piRNA",2.67,6.67,0,0
"Gene:WBGene00171670","21ur-9387, F13G11.113","piRNA",250.5,293.5,2,2
"Gene:WBGene00171671","21ur-12655, Y105C5B.1142","piRNA",1,3,0,0
"Gene:WBGene00171672","21ur-7277, Y105C5B.1143","piRNA",6.5,16,0,0
"Gene:WBGene00171673","21ur-6376, Y45F10D.113","piRNA",0.5,0,0,0
"Gene:WBGene00171674","21ur-15475, Y73F8A.927","piRNA",0,0,0,0
"Gene:WBGene00171675","21ur-13336, Y41E3.396","piRNA",1,2,0,0
"Gene:WBGene00171676","21ur-12056, C33G8.15","piRNA",0,0,0,0
"Gene:WBGene00171677","21ur-9343, Y105C5B.1144","piRNA",0,3,0,0
"Gene:WBGene00171678","21ur-11100, R06C7.11","piRNA",0,2,0,0
"Gene:WBGene00171679","21ur-13548, Y73B6BL.198","piRNA",0,0,0,0
"Gene:WBGene00171680","21ur-6916, AC7.56","piRNA",0,0,0,0
"Gene:WBGene00171681","21ur-6424, Y73B6BL.199","piRNA",51.5,61.5,0,1
"Gene:WBGene00171682","21ur-5465, Y51H4A.750","piRNA",5,6,0,0
"Gene:WBGene00171683","21ur-10241, Y73F8A.928","piRNA",3,12,0,0
"Gene:WBGene00171684","21ur-13766, Y57G11C.922","piRNA",2.67,4.33,0,0
"Gene:WBGene00171685","21ur-7444, T08B6.49","piRNA",0,0,0,0
"Gene:WBGene00171686","21ur-7285, Y51H4A.751","piRNA",0,0,0,0
"Gene:WBGene00171687","21ur-13811, F15A4.14","piRNA",0,0,0,0
"Gene:WBGene00171688","21ur-14835, Y7A9A.68","piRNA",0,0,0,0
"Gene:WBGene00171689","21ur-9920, H25K10.115","piRNA",0,0,0,0
"Gene:WBGene00171690","21ur-5924, B0273.90","piRNA",0.33,1.33,0,0
"Gene:WBGene00171691","21ur-8075, C10G6.43","piRNA",1,2.5,0,0
"Gene:WBGene00171692","21ur-14906, F12E12.13","piRNA",0,0,0,0
"Gene:WBGene00171693","21ur-10555, Y105C5A.1020","piRNA",0,0,0,0
"Gene:WBGene00171694","21ur-6875, C01B10.32","piRNA",0,2,0,0
"Gene:WBGene00171695","21ur-11720, T08B6.50","piRNA",0,0,0,0
"Gene:WBGene00171696","21ur-12175, Y105C5B.1145","piRNA",4.67,5.67,0,0
"Gene:WBGene00171697","21ur-13254, Y64G10A.291","piRNA",0,0,0,0
"Gene:WBGene00171698","21ur-13418, Y73F8A.929","piRNA",0,5,0,0
"Gene:WBGene00171699","21ur-7962, Y64G10A.292","piRNA",0,0,0,0
"Gene:WBGene00171700","21ur-10199, Y51H4A.752","piRNA",36,55,2,1
"Gene:WBGene00171701","21ur-14658, Y51H4A.753","piRNA",0,0,0,0
"Gene:WBGene00171702","21ur-14128, Y116A8C.371","piRNA",0,0,0,0
"Gene:WBGene00171703","21ur-14719, C06E4.13","piRNA",0,0,0,0
"Gene:WBGene00171704","21ur-13087, Y57G11C.923","piRNA",0.5,5,0,0
"Gene:WBGene00171705","21ur-8700, Y51H4A.754","piRNA",0,0,0,0
"Gene:WBGene00171706","21ur-9220, F26D12.73","piRNA",0,0,0,0
"Gene:WBGene00171707","21ur-8991, Y41E3.397","piRNA",1,3,0,0
"Gene:WBGene00171708","21ur-14121, F44G3.17","piRNA",0,0,0,0
"Gene:WBGene00171709","21ur-6854, Y105C5B.1146","piRNA",0,3,0,0
"Gene:WBGene00171710","21ur-11672, Y105C5B.1147","piRNA",0,0,0,0
"Gene:WBGene00171712","21ur-13554, C01B10.33","piRNA",0,0,0,0
"Gene:WBGene00171713","21ur-7631, C47A4.117","piRNA",1,5,0,0
"Gene:WBGene00171714","21ur-10157, Y116A8C.372","piRNA",0,0,0,0
"Gene:WBGene00171715","21ur-5693, Y73F8A.930","piRNA",3,9,0,0
"Gene:WBGene00171716","21ur-10205, Y105C5A.1021","piRNA",8.75,14.5,0,0
"Gene:WBGene00171717","21ur-7272, Y57G11C.924","piRNA",3,14,0,2
"Gene:WBGene00171718","21ur-11165, C13B4.4","piRNA",0,0,0,0
"Gene:WBGene00171719","21ur-11658, Y37A1A.118","piRNA",0,0.5,0,0
"Gene:WBGene00171720","21ur-11915, Y67A10A.276","piRNA",5.5,21.5,0.5,0
"Gene:WBGene00171721","21ur-15320, Y51H4A.756","piRNA",14.5,13,0,0
"Gene:WBGene00171722","21ur-10681, Y67A10A.277","piRNA",60,112,3.5,0
"Gene:WBGene00171723","21ur-7828, H32C10.73","piRNA",6,0,0,0
"Gene:WBGene00171724","21ur-14073, LLC1.92","piRNA",21,34.6,0.2,0.6
"Gene:WBGene00171725","21ur-7491, Y4C6A.51","piRNA",0,0,0,0
"Gene:WBGene00171726","21ur-7529, F13G11.114","piRNA",29.25,40.25,1,0.25
"Gene:WBGene00171727","21ur-14305, Y73B6BL.200","piRNA",0,0,0,0
"Gene:WBGene00171728","21ur-5553, Y116A8C.373","piRNA",0,0,0,0
"Gene:WBGene00171729","21ur-6213, H08M01.95","piRNA",2.5,4.5,0,0
"Gene:WBGene00171730","21ur-8553, Y57G11C.925","piRNA",0,0,0,0
"Gene:WBGene00171731","21ur-9818, Y73B6BL.201","piRNA",0,0,0,0
"Gene:WBGene00171732","21ur-8379, Y67A10A.278","piRNA",0,0,0,0
"Gene:WBGene00171733","21ur-15457, Y4C6B.72","piRNA",0,0,0,0
"Gene:WBGene00171734","21ur-7620, Y105C5A.1022","piRNA",0,0,0,0
"Gene:WBGene00171735","21ur-9694, Y105C5A.1023","piRNA",0,0.33,0,0.33
"Gene:WBGene00171736","21ur-7350, Y51H4A.757","piRNA",4,1,0,0
"Gene:WBGene00171737","21ur-12391, Y73F8A.931","piRNA",0,0,0,0
"Gene:WBGene00171738","21ur-12820, Y105C5B.1148","piRNA",45.67,71,0.33,0
"Gene:WBGene00171739","21ur-11885, Y105C5B.1149","piRNA",363,786,5,5
"Gene:WBGene00171740","21ur-6458, C26C9.12","piRNA",0.5,2,0.5,0
"Gene:WBGene00171741","21ur-10408, C47A4.118","piRNA",0,0,0,0
"Gene:WBGene00171742","21ur-13989, Y105C5A.1024","piRNA",0,1,0,0
"Gene:WBGene00171743","21ur-9464, C52D10.104","piRNA",0,0,0,0
"Gene:WBGene00171744","21ur-10452, C11D2.75","piRNA",0,0,0,0
"Gene:WBGene00171745","21ur-11637, Y57G11C.926","piRNA",0,0,0,0
"Gene:WBGene00171746","21ur-12693, Y57G11C.927","piRNA",21,32,0.5,1
"Gene:WBGene00171747","21ur-6828, Y51H4A.758","piRNA",10,7,0,0
"Gene:WBGene00171748","21ur-11519, T08B6.51","piRNA",0,0,0,0
"Gene:WBGene00171749","21ur-11424, H12I19.94","piRNA",57,84.5,0,0
"Gene:WBGene00171750","21ur-13656, C45E5.42","piRNA",0,0,0,0
"Gene:WBGene00171751","21ur-7105, F55B11.113","piRNA",0,0,0,0
"Gene:WBGene00171752","21ur-15329, Y17G9A.69","piRNA",0,0,0,0
"Gene:WBGene00171753","21ur-15272, F36H12.57","piRNA",0,0,0,0
"Gene:WBGene00171754","21ur-7848, C17H12.26","piRNA",5,0,0,0
"Gene:WBGene00171755","21ur-8735, Y51H4A.759","piRNA",0.5,5,0,0
"Gene:WBGene00171756","21ur-7021, H12I19.95","piRNA",1.5,0.5,0.5,0
"Gene:WBGene00171757","21ur-9146, Y73F8A.932","piRNA",3,4,0,0
"Gene:WBGene00171758","21ur-10779, Y73B6BL.202","piRNA",0,0,0,0
"Gene:WBGene00171759","21ur-12828, Y73F8A.933","piRNA",1,9,0,0
"Gene:WBGene00171760","21ur-7471, AC7.57","piRNA",0,0,0,0
"Gene:WBGene00171761","21ur-11303, Y73F8A.934","piRNA",2,4,0,0
"Gene:WBGene00171762","21ur-14417, Y9C9A.83","piRNA",0,1,0,0
"Gene:WBGene00171763","21ur-5978, Y51H4A.760","piRNA",18.5,38,0,0.5
"Gene:WBGene00171764","21ur-8998, B0547.28","piRNA",0,1,0,0
"Gene:WBGene00171765","21ur-10759, Y57G11A.177","piRNA",3,4,0,0
"Gene:WBGene00171766","21ur-10767, H32C10.74","piRNA",0,0,0,0
"Gene:WBGene00171767","21ur-14257, Y73B6A.11","piRNA",0,0,0,0
"Gene:WBGene00171768","21ur-5661, Y73F8A.935","piRNA",0,0.5,0,0
"Gene:WBGene00171769","21ur-11711, Y51H4A.761","piRNA",0,0,0,0
"Gene:WBGene00171770","21ur-9335, Y105C5A.1025","piRNA",0,0,0,0
"Gene:WBGene00171771","21ur-6984, Y105C5B.1150","piRNA",0,0,0,0
"Gene:WBGene00171772","21ur-6211, C39H7.53","piRNA",0,6,0,1
"Gene:WBGene00171773","21ur-6543, Y41E3.398","piRNA",21,26,0,1
"Gene:WBGene00171774","21ur-13541, T06A10.87","piRNA",0,1,0,0
"Gene:WBGene00171775","21ur-13588, Y105C5B.1151","piRNA",0,1,0,0
"Gene:WBGene00171776","21ur-9445, C35D6.100","piRNA",0,0,0,0
"Gene:WBGene00171777","21ur-5778, Y57G11A.178","piRNA",84.5,120.5,0.5,1
"Gene:WBGene00171778","21ur-11527, C31H1.71","piRNA",0,0,0,0
"Gene:WBGene00171779","21ur-8969, F38C2.73","piRNA",41,95,0,0
"Gene:WBGene00171780","21ur-9703, F58F9.19","piRNA",0,1,0,0
"Gene:WBGene00171781","21ur-12595, Y41E3.399","piRNA",0,0,0,0
"Gene:WBGene00171782","21ur-7322, T23G4.97","piRNA",1,0,0,0
"Gene:WBGene00171783","21ur-11212, Y57G11C.928","piRNA",0.33,0,0,0
"Gene:WBGene00171784","21ur-7081, Y105C5B.1152","piRNA",73,148.5,0,0.5
"Gene:WBGene00171785","21ur-11109, Y105C5A.1026","piRNA",1.5,1.5,0,0
"Gene:WBGene00171786","21ur-15243, W09D12.4","piRNA",0,0,0,0
"Gene:WBGene00171787","21ur-8876, Y116A8A.111","piRNA",0,0,0,0
"Gene:WBGene00171788","21ur-10284, Y73F8A.936","piRNA",3,2,0,0
"Gene:WBGene00171789","21ur-12066, Y51H4A.762","piRNA",0,0,0,0
"Gene:WBGene00171790","21ur-14647, C30G7.7","piRNA",0,0,0,0
"Gene:WBGene00171791","21ur-9362, Y37A1C.2","piRNA",0,0,0,0
"Gene:WBGene00171792","21ur-11961, Y57G11B.193","piRNA",0,0,0,0
"Gene:WBGene00171793","21ur-7531, Y64G10A.293","piRNA",23.33,32.33,0.33,0.33
"Gene:WBGene00171794","21ur-6099, Y73F8A.937","piRNA",0,3,0,0
"Gene:WBGene00171795","21ur-13904, F52B11.79","piRNA",0,0,0,0
"Gene:WBGene00171796","21ur-6259, Y57G11A.179","piRNA",30,55,0,1
"Gene:WBGene00171797","21ur-12751, Y9C9A.84","piRNA",0,0,0,0
"Gene:WBGene00171798","21ur-13604, Y73B6BL.203","piRNA",0,0,0,0
"Gene:WBGene00171799","21ur-6616, C02B10.60","piRNA",2,1,0,1
"Gene:WBGene00171800","21ur-9048, Y105C5A.1027","piRNA",0,0,0,0
"Gene:WBGene00171801","21ur-7752, Y51H4A.763","piRNA",0,0,0,0
"Gene:WBGene00171802","21ur-13112, F26D12.74","piRNA",9.33,17.67,0,0.33
"Gene:WBGene00171803","21ur-9633, Y41E3.400","piRNA",0,0,0,0
"Gene:WBGene00171804","21ur-10047, Y41E3.401","piRNA",4,8.33,0,0
"Gene:WBGene00171805","21ur-7928, Y17G9A.70","piRNA",99,71,0,0
"Gene:WBGene00171806","21ur-9606, C46G7.89","piRNA",0,0,0,0
"Gene:WBGene00171807","21ur-6127, Y105C5B.1153","piRNA",66,114,0,0
"Gene:WBGene00171809","21ur-12004, LLC1.93","piRNA",0,0,0,0
"Gene:WBGene00171810","21ur-6765, Y57G11A.180","piRNA",2,1,0,0
"Gene:WBGene00171811","21ur-7464, Y57G11C.929","piRNA",5,2,1,0
"Gene:WBGene00171812","21ur-5871, F13G11.115","piRNA",1,1,0,0
"Gene:WBGene00171813","21ur-10216, Y57G11C.930","piRNA",1,2,0,0
"Gene:WBGene00171814","21ur-15507, Y4C6B.73","piRNA",0,1,0,0
"Gene:WBGene00171815","21ur-12261, Y51H4A.765","piRNA",8.5,25,0.5,0
"Gene:WBGene00171816","21ur-9572, K11D9.4","piRNA",11,4,0,0
"Gene:WBGene00171817","21ur-11812, Y57G11C.931","piRNA",0,0,0,0
"Gene:WBGene00171818","21ur-13877, F53G12.14","piRNA",0,0,0,0
"Gene:WBGene00171819","21ur-11221, Y9C9A.85","piRNA",0.5,0,0,0
"Gene:WBGene00171820","21ur-14879, Y67A10A.279","piRNA",0,0,0,0
"Gene:WBGene00171821","21ur-12376, Y105C5A.1028","piRNA",0,0,0,0
"Gene:WBGene00171822","21ur-13627, T28H11.26","piRNA",0,0,0,0
"Gene:WBGene00171823","21ur-9380, F13G11.116","piRNA",0,0,0,0
"Gene:WBGene00171824","21ur-9269, Y105C5B.1154","piRNA",1,0,0,0
"Gene:WBGene00171825","21ur-11399, Y116A8C.374","piRNA",0,0,0,0
"Gene:WBGene00171826","21ur-10914, Y51H4A.766","piRNA",1,3,0,0
"Gene:WBGene00171827","21ur-13518, Y51H4A.767","piRNA",2,1,0,0
"Gene:WBGene00171828","21ur-7478, Y59E9AL.32","piRNA",1,0,0,0
"Gene:WBGene00171829","21ur-9121, Y64G10A.294","piRNA",0,0,0,0
"Gene:WBGene00171830","21ur-12905, Y57G11A.181","piRNA",282.5,453.5,4.5,5
"Gene:WBGene00171831","21ur-8921, C55C3.54","piRNA",5,8,0,0
"Gene:WBGene00171832","21ur-8582, Y105C5B.1155","piRNA",0,0,0,0
